obj 19412, -2004.27, 2331.17, 14.94,   0.00, 0.00, -154.00);
obj 19458, -2028.98, 2352.40, 14.94,   0.00, 0.00, 90.00);
obj 19439, -2033.87, 2352.40, 14.94,   0.00, 0.00, -90.00);
obj 18001, -2034.66, 0.19, 15.79,   0.00, 0.00, 90.00);
obj 18001, -2034.30, 0.35, 13.95,   0.00, 0.00, 90.00);
obj 19458, -2013.67, 2314.11, 14.94,   0.00, 0.00, 90.00);
obj 19386, -2024.34, 2314.12, 14.94,   0.00, 0.00, 90.00);
obj 19458, -2029.93, 2314.13, 14.94,   0.00, 0.00, 90.00);
obj 19439, -2024.36, 2312.29, 13.22,   0.00, 90.00, -90.00);
obj 19439, -2024.36, 2308.81, 13.28,   0.00, 88.00, -90.00);
obj 19439, -2024.35, 2305.32, 13.40,   0.00, 88.00, -90.00);
obj 3498, -2024.32, 2311.26, 8.76,   0.00, 0.00, 0.00);
obj 19439, -2034.59, 2314.78, 14.94,   0.00, 0.00, 0.00);
obj 19458, -2028.39, 2341.38, 2.34,   0.00, 0.00, 90.00);
obj 19458, -2028.39, 2334.76, 2.34,   0.00, 0.00, 90.00);
obj 15036, -2005.67, 2316.47, 14.43,   0.00, 0.00, 90.00);
obj 15036, -2006.44, 2320.19, 14.43,   0.00, 0.00, -180.00);
obj 19458, -2008.63, 2321.85, 14.94,   0.00, 0.00, 90.00);
obj 19458, -2017.61, 2321.35, 14.94,   0.00, 0.00, 0.00);
obj 19458, -2012.74, 2321.86, 14.94,   0.00, 0.00, 90.00);
obj 1970, -2012.25, 2320.55, 13.97,   0.00, 0.00, 0.00);
obj 1970, -2009.84, 2315.29, 13.97,   0.00, 0.00, 180.00);
obj 1970, -2012.23, 2315.32, 13.97,   0.00, 0.00, 180.00);
obj 1970, -2014.67, 2320.55, 13.97,   0.00, 0.00, 0.00);
obj 19458, -2020.30, 2322.51, 14.94,   0.00, 0.00, 0.00);
obj 19458, -2020.31, 2330.23, 14.94,   0.00, 0.00, 0.00);
obj 710, -2043.08, 2367.53, 5.07,   0.00, 0.00, 0.00);
obj 710, -2027.02, 2372.06, 5.07,   0.00, 0.00, 0.00);
obj 710, -2012.71, 2358.21, 5.34,   0.00, 0.00, -45.00);
obj 19458, -2036.42, 2318.86, 13.21,   0.00, 90.00, 0.00);
obj 955, -2014.33, 2314.57, 13.71,   0.00, 0.00, 180.00);
obj 19458, -2038.66, 2318.86, 13.19,   0.00, 90.00, 0.00);
obj 19458, -2036.43, 2324.44, 13.22,   0.00, 90.00, 0.00);
obj 19458, -2038.67, 2324.45, 13.20,   0.00, 90.00, 0.00);
obj 3498, -2036.32, 2324.53, 8.74,   0.00, 0.00, 0.00);
obj 3498, -2036.32, 2324.55, 2.00,   0.00, 0.00, 0.00);
obj 19458, -2010.43, 2333.40, 14.94,   0.00, 0.00, 90.00);
obj 19458, -2012.84, 2329.02, 14.94,   0.00, 0.00, 90.00);
obj 19458, -2017.61, 2333.30, 14.94,   0.00, 0.00, 0.00);
obj 1281, -2037.54, 2319.30, 14.12,   0.00, 0.00, 0.00);
obj 1281, -2037.53, 2325.52, 14.12,   0.00, 0.00, 0.00);
obj 1646, -2038.13, 2316.12, 13.57,   0.00, 0.00, -90.00);
obj 1646, -2038.25, 2327.86, 13.57,   0.00, 0.00, -90.00);
obj 1646, -2038.10, 2321.71, 13.57,   0.00, 0.00, -90.00);
obj 19458, -2029.83, 2342.08, 14.94,   0.00, 0.00, 90.00);
obj 19458, -2027.63, 2342.08, 14.94,   0.00, 0.00, 90.00);
obj 19458, -2022.81, 2342.25, 14.94,   0.00, 0.00, 0.00);
obj 19439, -2023.61, 2347.00, 14.94,   0.00, 0.00, -90.00);
obj 19439, -2025.22, 2347.01, 14.94,   0.00, 0.00, -90.00);
obj 19439, -2026.80, 2347.01, 14.94,   0.00, 0.00, -90.00);
obj 19439, -2027.68, 2346.29, 14.94,   0.00, 0.00, 0.00);
obj 19439, -2027.66, 2342.93, 14.94,   0.00, 0.00, 0.00);
obj 1523, -2027.73, 2345.31, 13.30,   0.00, 0.00, -90.00);
obj 19386, -2022.85, 2348.60, 14.94,   0.00, 0.00, 0.00);
obj 19439, -2022.85, 2350.70, 14.94,   0.00, 0.00, 0.00);
obj 19439, -2022.86, 2351.61, 14.94,   0.00, 0.00, 0.00);
obj 2128, -2009.25, 2321.25, 13.18,   0.00, 0.00, 0.00);
obj 2296, -2020.75, 2328.92, 13.30,   0.00, 0.00, -90.00);
obj 2229, -2020.37, 2325.11, 13.30,   0.00, 0.00, -90.00);
obj 2229, -2020.43, 2330.19, 13.30,   0.00, 0.00, -90.00);
obj 2002, -2020.90, 2324.33, 13.30,   0.00, 0.00, -90.00);
obj 1828, -2023.85, 2329.42, 13.29,   0.00, 0.00, 0.00);
obj 1828, -2023.81, 2326.47, 13.29,   0.00, 0.00, 0.00);
obj 17068, -2028.13, 2324.25, 0.50,   0.00, 0.00, -84.00);
obj 19386, -2034.57, 2316.30, 14.94,   0.00, 0.00, 0.00);
obj 3408, -2025.59, 2305.07, 13.35,   0.00, 0.00, 0.00);
obj 19458, -2022.80, 2339.71, 14.94,   0.00, 0.00, 0.00);
obj 19458, -2029.84, 2334.96, 14.94,   0.00, 0.00, 90.00);
obj 19386, -2024.27, 2334.96, 14.94,   0.00, 0.00, 90.00);
obj 19386, -2021.91, 2334.95, 14.94,   0.00, 0.00, 90.00);
obj 1723, -2030.72, 2328.16, 13.29,   0.00, 0.00, 90.00);
obj 1723, -2030.72, 2325.26, 13.29,   0.00, 0.00, 90.00);
obj 1724, -2030.28, 2331.22, 13.29,   0.00, 0.00, 34.00);
obj 1724, -2028.88, 2331.94, 13.29,   0.00, 0.00, 0.00);
obj 1724, -2029.60, 2323.48, 13.29,   0.00, 0.00, 138.00);
obj 1724, -2028.02, 2323.31, 13.29,   0.00, 0.00, -900.00);
obj 1826, -2028.49, 2328.20, 13.23,   0.00, 0.00, 90.00);
obj 1826, -2028.49, 2325.95, 13.23,   0.00, 0.00, 90.00);
obj 2198, -2034.13, 2340.51, 13.28,   0.00, 0.00, 90.00);
obj 2198, -2031.94, 2340.54, 13.28,   0.00, 0.00, 90.00);
obj 2198, -2029.67, 2340.49, 13.28,   0.00, 0.00, 90.00);
obj 1715, -2028.53, 2341.10, 13.28,   0.00, 0.00, -90.00);
obj 1715, -2030.84, 2341.05, 13.28,   0.00, 0.00, -90.00);
obj 1715, -2032.98, 2341.10, 13.28,   0.00, 0.00, -90.00);
obj 2164, -2033.37, 2335.11, 13.28,   0.00, 0.00, 180.00);
obj 2164, -2031.59, 2335.11, 13.28,   0.00, 0.00, 180.00);
obj 2164, -2029.81, 2335.10, 13.28,   0.00, 0.00, 180.00);
obj 2164, -2026.50, 2335.10, 13.28,   0.00, 0.00, 180.00);
obj 2002, -2028.56, 2335.56, 13.30,   0.00, 0.00, 180.00);
obj 2183, -2024.61, 2337.67, 13.28,   0.00, 0.00, 90.00);
obj 1715, -2023.51, 2338.00, 13.28,   0.00, 0.00, -90.00);
obj 1715, -2023.49, 2340.24, 13.28,   0.00, 0.00, -90.00);
obj 1715, -2027.11, 2340.24, 13.28,   0.00, 0.00, 90.00);
obj 1715, -2027.14, 2338.12, 13.28,   0.00, 0.00, 90.00);
obj 1827, -2032.34, 2338.09, 13.28,   0.00, 0.00, 0.00);
obj 19458, -2028.16, 2317.79, 14.94,   0.00, 0.00, 90.00);
obj 19386, -2021.84, 2317.77, 14.94,   0.00, 0.00, 90.00);
obj 19458, -2029.64, 2317.81, 14.94,   0.00, 0.00, 90.00);
obj 19386, -2017.61, 2315.66, 14.94,   0.00, 0.00, 0.00);
obj 19386, -2018.47, 2338.04, 14.94,   0.00, 0.00, 90.00);
obj 19439, -2019.94, 2347.57, 14.94,   0.00, 0.00, 0.00);
obj 19439, -2019.92, 2349.03, 14.94,   0.00, 0.00, 0.00);
obj 19458, -2010.41, 2342.77, 14.94,   0.00, 0.00, 90.00);
obj 19458, -2015.21, 2342.76, 14.94,   0.00, 0.00, 90.00);
obj 14395, -2011.50, 2346.11, 14.60,   0.00, 0.00, -180.00);
obj 19387, -2027.68, 2344.52, 14.94,   0.00, 0.00, 0.00);
obj 19387, -2019.94, 2344.33, 14.94,   0.00, 0.00, 0.00);
obj 19439, -2019.95, 2346.43, 14.94,   0.00, 0.00, 0.00);
obj 1523, -2019.99, 2345.11, 13.30,   0.00, 0.00, -90.00);
obj 19439, -2019.04, 2349.73, 14.94,   0.00, 0.00, 90.00);
obj 19439, -2017.44, 2349.74, 14.94,   0.00, 0.00, 90.00);
obj 19439, -2015.83, 2349.73, 14.94,   0.00, 0.00, 90.00);
obj 19439, -2014.22, 2349.73, 14.94,   0.00, 0.00, 90.00);
obj 19439, -2012.61, 2349.74, 14.94,   0.00, 0.00, 90.00);
obj 19439, -2019.99, 2338.91, 14.94,   0.00, 0.00, 0.00);
obj 19439, -2019.99, 2340.46, 14.94,   0.00, 0.00, 0.00);
obj 19439, -2019.97, 2341.96, 14.94,   0.00, 0.00, 0.00);
obj 19439, -2011.75, 2349.00, 14.94,   0.00, 0.00, 0.00);
obj 19439, -2011.76, 2347.42, 14.94,   0.00, 0.00, 0.00);
obj 19439, -2011.75, 2346.63, 14.94,   0.00, 0.00, 0.00);
obj 19439, -2012.48, 2345.91, 14.94,   0.00, 0.00, 90.00);
obj 19439, -2013.72, 2345.91, 14.94,   0.00, 0.00, 90.00);
obj 19439, -2014.42, 2345.18, 14.94,   0.00, 0.00, 0.00);
obj 19439, -2014.42, 2343.59, 14.94,   0.00, 0.00, 0.00);
obj 2718, -2025.84, 2346.80, 16.03,   0.00, 0.00, 0.00);
obj 2514, -2023.41, 2343.34, 13.30,   0.00, 0.00, -90.00);
obj 2097, -2025.66, 2345.76, 13.60,   0.00, 0.00, 0.00);
obj 2613, -2023.45, 2345.67, 13.30,   0.00, 0.00, 0.00);
obj 2613, -2033.53, 2340.65, 13.30,   0.00, 0.00, 0.00);
obj 2613, -2026.76, 2342.53, 13.30,   0.00, 0.00, 0.00);
obj 2613, -2028.46, 2329.79, 13.30,   0.00, 0.00, 0.00);
obj 2613, -2028.47, 2327.36, 13.30,   0.00, 0.00, 0.00);
obj 2613, -2035.88, 2326.08, 13.30,   0.00, 0.00, 0.00);
obj 2613, -2007.55, 2315.74, 13.30,   0.00, 0.00, 0.00);
obj 2613, -2035.82, 2320.28, 13.30,   0.00, 0.00, 0.00);
obj 2613, -2014.37, 2347.03, 13.30,   0.00, 0.00, 0.00);
obj 2514, -2019.29, 2349.12, 13.30,   0.00, 0.00, 90.00);
obj 2514, -2019.35, 2346.98, 13.30,   0.00, 0.00, 90.00);
obj 2515, -2018.48, 2343.14, 14.50,   0.00, 0.00, -180.00);
obj 2515, -2016.20, 2343.14, 14.50,   0.00, 0.00, -180.00);
obj 2718, -2016.82, 2349.53, 16.03,   0.00, 0.00, 0.00);
obj 2527, -2013.22, 2349.15, 13.29,   0.00, 0.00, -90.00);
obj 2527, -2013.27, 2346.98, 13.29,   0.00, 0.00, -90.00);
obj 2813, -2032.27, 2338.08, 13.72,   0.00, 0.00, 0.00);
obj 2813, -2028.52, 2329.13, 14.06,   0.00, 0.00, 0.00);
obj 2815, -2024.84, 2314.18, 13.31,   0.00, 0.00, 0.00);
obj 2815, -2013.73, 2351.38, 13.31,   0.00, 0.00, 0.00);
obj 3811, -2032.32, 2318.25, 13.70,   0.00, 0.00, 90.00);
obj 3811, -2027.68, 2318.23, 13.70,   0.00, 0.00, 90.00);
obj 2131, -2028.75, 2351.96, 13.30,   0.00, 0.00, 0.00);
obj 2563, -2029.38, 2344.66, 13.31,   0.00, 0.00, -180.00);
obj 1827, -2033.62, 2349.66, 13.28,   0.00, 0.00, 0.00);
obj 1724, -2034.20, 2351.38, 13.29,   0.00, 0.00, -2.00);
obj 1724, -2032.94, 2347.86, 13.29,   0.00, 0.00, -179.00);
obj 2297, -2031.61, 2352.03, 13.29,   0.00, 0.00, -45.00);
obj 2573, -2026.22, 2351.82, 13.30,   0.00, 0.00, 0.00);
obj 2573, -2015.30, 2342.14, 13.30,   0.00, 0.00, 0.00);
obj 2570, -2009.94, 2342.13, 13.30,   0.00, 0.00, 0.00);
obj 2564, -2008.75, 2335.94, 13.30,   0.00, 0.00, -180.00);
obj 1825, -2014.90, 2335.70, 13.30,   0.00, 0.00, 0.00);
obj 1717, -2011.89, 2338.03, 13.30,   0.00, 0.00, -47.00);
obj 1736, -2018.44, 2342.37, 15.95,   0.00, 0.00, 0.00);
obj 1736, -2030.86, 2342.48, 15.95,   0.00, 0.00, -180.00);
obj 1594, -2032.46, 2320.38, 13.81,   0.00, 0.00, 0.00);
obj 1728, -2032.53, 2332.76, 13.29,   0.00, 0.00, -103.00);
obj 19378, -2029.43, 2347.67, 16.66,   0.00, 90.00, 0.00);
obj 19376, -2029.41, 2338.06, 13.22,   0.00, 90.00, 0.00);
obj 19378, -2029.44, 2328.44, 16.66,   0.00, 90.00, 0.00);
obj 19378, -2029.43, 2318.81, 16.66,   0.00, 90.00, 0.00);
obj 19378, -2018.99, 2318.82, 16.66,   0.00, 90.00, 0.00);
obj 19378, -2008.51, 2318.82, 16.66,   0.00, 90.00, 0.00);
obj 19378, -2008.46, 2328.43, 16.66,   0.00, 90.00, 0.00);
obj 19378, -2008.52, 2338.03, 16.66,   0.00, 90.00, 0.00);
obj 19378, -2018.96, 2328.44, 16.66,   0.00, 90.00, 0.00);
obj 19378, -2018.99, 2338.06, 16.66,   0.00, 90.00, 0.00);
obj 19378, -2019.44, 2347.67, 16.66,   0.00, 90.00, 0.00);
obj 19458, -2013.17, 2350.76, 16.66,   0.00, -90.00, 90.00);
obj 19439, -2012.51, 2347.60, 16.66,   0.00, 90.00, 90.00);
obj 19439, -2013.74, 2347.59, 16.66,   0.00, 90.00, 90.00);
obj 19439, -2008.40, 2348.20, 17.00,   0.00, 0.00, 0.00);
obj 19439, -2008.41, 2346.58, 18.20,   0.00, 0.00, 0.00);
obj 19439, -2008.42, 2345.01, 18.40,   0.00, 0.00, 0.00);
obj 19439, -2008.41, 2343.57, 18.40,   0.00, 0.00, 0.00);
obj 19439, -2009.14, 2342.79, 18.40,   0.00, 0.00, 90.00);
obj 19439, -2010.70, 2342.79, 18.40,   0.00, 0.00, 90.00);
obj 19439, -2012.29, 2342.79, 18.40,   0.00, 0.00, 90.00);
obj 19439, -2013.75, 2342.79, 18.40,   0.00, 0.00, 90.00);
obj 19439, -2013.75, 2345.91, 18.40,   0.00, 0.00, 90.00);
obj 19439, -2012.47, 2345.93, 18.40,   0.00, 0.00, 90.00);
obj 19439, -2011.75, 2346.65, 18.20,   0.00, 0.00, 0.00);
obj 19439, -2011.75, 2348.22, 17.00,   0.00, 0.00, 0.00);
obj 19439, -2010.11, 2348.98, 17.56,   -90.00, 0.00, 90.00);
obj 9241, -2018.60, 2326.73, 18.46,   0.00, 0.00, 180.00);
obj 19439, -2010.01, 2348.42, 18.00,   40.00, 90.00, 178.00);
obj 19439, -2010.01, 2347.18, 19.02,   40.00, 90.00, 178.00);
obj 19439, -2010.00, 2346.55, 19.54,   40.00, 90.00, 178.00);
obj 19439, -2009.23, 2344.43, 20.10,   0.00, -90.00, 90.00);
obj 19439, -2010.82, 2344.42, 20.10,   0.00, -90.00, 90.00);
obj 19439, -2012.37, 2344.42, 20.10,   0.00, -90.00, 90.00);
obj 19439, -2013.75, 2344.43, 20.10,   0.00, -90.00, 90.00);
obj 1491, -2022.61, 2317.76, 13.20,   0.00, 0.00, 0.00);
obj 1491, -2023.53, 2334.93, 13.20,   0.00, 0.00, 180.00);
obj 1491, -2021.16, 2334.96, 13.20,   0.00, 0.00, 180.00);
obj 1491, -2017.61, 2314.92, 13.20,   0.00, 0.00, 90.00);
obj 1491, -2017.61, 2328.06, 13.20,   0.00, 0.00, -90.00);
obj 1491, -2019.25, 2338.01, 13.20,   0.00, 0.00, 0.00);
obj 19386, -2014.45, 2344.40, 18.28,   0.00, 0.00, 0.00);
obj 19458, -2025.63, 2339.71, 0.50,   0.00, 90.00, 90.00);
obj 19458, -2025.62, 2336.43, 0.48,   0.00, 90.00, 90.00);
obj 19458, -2028.41, 2339.71, 0.42,   0.00, 90.00, 90.00);
obj 19458, -2028.39, 2336.42, 0.50,   0.00, 90.00, 90.00);
obj 19439, -2033.21, 2339.07, 2.34,   0.00, 0.00, 0.00);
obj 19439, -2033.20, 2340.67, 2.34,   0.00, 0.00, 0.00);
obj 19439, -2033.21, 2337.10, 2.34,   0.00, 0.00, 0.00);
obj 19439, -2033.17, 2335.50, 2.34,   0.00, 0.00, 0.00);
obj 3498, -2032.75, 2335.00, 2.21,   0.00, 0.00, 0.00);
obj 3498, -2032.81, 2341.09, 3.13,   0.00, 0.66, 0.00);
obj 19458, -2028.35, 2339.73, 3.66,   0.00, 90.00, 90.00);
obj 19458, -2028.35, 2336.45, 3.66,   0.00, 90.00, 90.00);
obj 19329, -2033.30, 2337.83, 3.00,   0.00, 0.00, 90.00);
obj 19425, -2025.02, 2336.51, 0.59,   0.00, 0.00, 90.00);
obj 19425, -2025.02, 2339.63, 0.59,   0.00, 0.00, 90.00);
obj 19425, -2031.26, 2336.35, 0.59,   0.00, 0.00, 90.00);
obj 19425, -2031.26, 2339.63, 0.59,   0.00, 0.00, 90.00);
obj 3811, -2033.22, 2314.57, 13.70,   0.00, 0.00, 90.00);
obj 3811, -2030.59, 2314.57, 13.70,   0.00, 0.00, 90.00);
obj 3811, -2027.87, 2314.57, 13.70,   0.00, 0.00, 90.00);
obj 19319, -2020.20, 2322.27, 14.80,   0.00, -25.00, 90.00);
obj 19318, -2020.20, 2324.96, 14.80,   0.00, -25.00, 90.00);
obj 970, -2036.79, 2329.22, 13.85,   0.00, 0.00, 0.00);
obj 970, -2038.32, 2329.22, 13.85,   0.00, 0.00, 0.00);
obj 1646, -2038.06, 2322.84, 13.57,   0.00, 0.00, -90.00);
obj 970, -2038.32, 2314.05, 13.85,   0.00, 0.00, 0.00);
obj 970, -2036.79, 2314.05, 13.85,   0.00, 0.00, 0.00);
obj 970, -2040.38, 2316.15, 13.85,   0.00, 0.00, 90.00);
obj 970, -2040.38, 2320.28, 13.85,   0.00, 0.00, 90.00);
obj 970, -2040.38, 2324.43, 13.85,   0.00, 0.00, 90.00);
obj 970, -2040.38, 2327.15, 13.85,   0.00, 0.00, 90.00);
obj 970, -2034.64, 2346.09, 17.27,   0.00, 0.00, 90.00);
obj 970, -2034.64, 2341.93, 17.27,   0.00, 0.00, 90.00);
obj 970, -2034.64, 2337.77, 17.27,   0.00, 0.00, 90.00);
obj 970, -2034.64, 2333.62, 17.27,   0.00, 0.00, 90.00);
obj 970, -2034.64, 2329.45, 17.27,   0.00, 0.00, 90.00);
obj 970, -2034.64, 2325.30, 17.27,   0.00, 0.00, 90.00);
obj 970, -2034.64, 2321.13, 17.27,   0.00, 0.00, 90.00);
obj 970, -2034.64, 2316.97, 17.27,   0.00, 0.00, 90.00);
obj 970, -2034.64, 2312.83, 17.27,   0.00, 0.00, 90.00);
obj 970, -2032.55, 2310.87, 17.27,   0.00, 0.00, 0.00);
obj 970, -2028.39, 2310.87, 17.27,   0.00, 0.00, 0.00);
obj 970, -2024.23, 2310.87, 17.27,   0.00, 0.00, 0.00);
obj 970, -2020.06, 2310.87, 17.27,   0.00, 0.00, 0.00);
obj 970, -2015.90, 2310.87, 17.27,   0.00, 0.00, 0.00);
obj 970, -2011.75, 2310.87, 17.27,   0.00, 0.00, 0.00);
obj 970, -2007.60, 2310.87, 17.27,   0.00, 0.00, 0.00);
obj 970, -2003.45, 2310.87, 17.27,   0.00, 0.00, 0.00);
obj 970, -2025.13, 2311.93, 13.87,   0.00, 0.00, 90.00);
obj 970, -2025.13, 2307.76, 13.87,   0.00, 0.00, 90.00);
obj 970, -2023.60, 2311.94, 13.87,   0.00, 0.00, 90.00);
obj 970, -2023.60, 2307.80, 13.87,   0.00, 0.00, 90.00);
obj 970, -2020.05, 2352.31, 17.27,   0.00, 0.00, 0.00);
obj 970, -2015.89, 2352.31, 17.27,   0.00, 0.00, 0.00);
obj 970, -2028.37, 2352.31, 17.27,   0.00, 0.00, 0.00);
obj 970, -2024.20, 2352.31, 17.27,   0.00, 0.00, 0.00);
obj 970, -2011.75, 2352.31, 17.27,   0.00, 0.00, 0.00);
obj 3498, -2036.18, 2315.11, 8.74,   0.00, 0.00, 0.00);
obj 3498, -2021.19, 2321.63, 2.00,   0.00, 0.00, 0.00);
obj 3498, -2021.19, 2321.63, 8.74,   0.00, 0.00, 0.00);
obj 19378, -2038.36, 2358.44, 1.00,   0.00, 90.00, 0.00);
obj 19378, -2038.36, 2348.92, 1.00,   0.00, 90.00, 0.00);
obj 1281, -2035.44, 2347.07, 1.90,   0.00, 0.00, 0.00);
obj 19378, -2027.85, 2348.93, 1.00,   0.00, 90.00, 0.00);
obj 1281, -2040.30, 2353.03, 1.90,   0.00, 0.00, 0.00);
obj 1646, -2040.72, 2347.00, 1.36,   0.00, 0.00, -90.00);
obj 1646, -2040.72, 2349.00, 1.36,   0.00, 0.00, -90.00);
obj 1646, -2040.72, 2351.00, 1.36,   0.00, 0.00, -90.00);
obj 3498, -2042.78, 2345.39, -3.50,   0.00, 0.00, 0.00);
obj 19378, -2029.41, 2315.43, 16.66,   0.00, 90.00, 0.00);
obj 19378, -2018.99, 2315.41, 16.66,   0.00, 90.00, 0.00);
obj 19378, -2008.51, 2315.41, 16.66,   0.00, 90.00, 0.00);
obj 1649, -2020.53, 232314.09, 14.94,   0.00, 0.00, 0.00);
obj 19439, -2023.58, 2352.40, 14.94,   0.00, 0.00, 90.00);
obj 1617, -2033.21, 2352.47, 16.00,   0.00, 0.00, -90.00);
obj 1616, -2022.77, 2313.65, 16.39,   0.00, 0.00, 90.00);
obj 967, -2014.06, 2294.58, 15.39,   0.00, 0.00, -90.00);
obj 1471, -2014.06, 2294.58, 14.99,   0.00, 0.00, 180.00);
obj 966, -2012.09, 2293.89, 14.66,   0.00, 0.00, 180.00);
obj 19419, -2003.71, 2314.07, 12.60,   0.00, 0.00, 0.00);
obj 19419, -2005.27, 2314.07, 12.60,   0.00, 0.00, 0.00);
obj 19419, -2006.86, 2314.07, 12.60,   0.00, 0.00, 0.00);
obj 19419, -2008.44, 2314.07, 12.60,   0.00, 0.00, 0.00);
obj 19419, -2010.00, 2314.07, 12.60,   0.00, 0.00, 0.00);
obj 19419, -2011.60, 2314.07, 12.60,   0.00, 0.00, 0.00);
obj 19419, -2013.18, 2314.07, 12.60,   0.00, 0.00, 0.00);
obj 19419, -2014.79, 2314.07, 12.60,   0.00, 0.00, 0.00);
obj 19419, -2015.69, 2313.39, 12.60,   0.00, 0.00, 90.00);
obj 19419, -2015.69, 2311.82, 12.60,   0.00, 0.00, 90.00);
obj 19419, -2015.69, 2310.27, 12.60,   0.00, 0.00, 90.00);
obj 19419, -2015.69, 2308.68, 12.60,   0.00, 0.00, 90.00);
obj 19419, -2015.69, 2307.10, 12.60,   0.00, 0.00, 90.00);
obj 19419, -2015.69, 2305.56, 12.60,   0.00, 0.00, 90.00);
obj 19419, -2015.69, 2303.99, 12.60,   0.00, 0.00, 90.00);
obj 19419, -2034.67, 2351.68, 12.60,   0.00, 0.00, 90.00);
obj 19419, -2034.67, 2350.08, 12.60,   0.00, 0.00, 90.00);
obj 19419, -2034.66, 2348.49, 12.60,   0.00, 0.00, 90.00);
obj 19419, -2034.67, 2346.91, 12.60,   0.00, 0.00, 90.00);
obj 19419, -2034.67, 2345.32, 12.60,   0.00, 0.00, 90.00);
obj 19419, -2034.67, 2343.75, 12.60,   0.00, 0.00, 90.00);
obj 19419, -2034.67, 2342.17, 12.60,   0.00, 0.00, 90.00);
obj 19419, -2034.67, 2340.58, 12.60,   0.00, 0.00, 90.00);
obj 19419, -2034.67, 2339.00, 12.60,   0.00, 0.00, 90.00);
obj 19419, -2034.67, 2337.41, 12.60,   0.00, 0.00, 90.00);
obj 19419, -2034.67, 2335.83, 12.60,   0.00, 0.00, 90.00);
obj 19419, -2034.67, 2334.24, 12.60,   0.00, 0.00, 90.00);
obj 19419, -2034.67, 2332.66, 12.60,   0.00, 0.00, 90.00);
obj 19419, -2034.67, 2331.07, 12.60,   0.00, 0.00, 90.00);
obj 19419, -2034.67, 2329.49, 12.60,   0.00, 0.00, 90.00);
obj 19419, -2034.67, 2327.91, 12.60,   0.00, 0.00, 90.00);
obj 19419, -2034.67, 2326.32, 12.60,   0.00, 0.00, 90.00);
obj 19419, -2034.67, 2324.75, 12.60,   0.00, 0.00, 90.00);
obj 19419, -2034.67, 2323.17, 12.60,   0.00, 0.00, 90.00);
obj 19419, -2034.67, 2321.60, 12.60,   0.00, 0.00, 90.00);
obj 19419, -2034.67, 2320.15, 12.60,   0.00, 0.00, 90.00);
obj 19419, -2033.72, 2352.47, 12.60,   0.00, 0.00, 0.00);
obj 19419, -2032.14, 2352.47, 12.60,   0.00, 0.00, 0.00);
obj 19419, -2030.56, 2352.47, 12.60,   0.00, 0.00, 0.00);
obj 19419, -2028.97, 2352.47, 12.60,   0.00, 0.00, 0.00);
obj 19419, -2027.38, 2352.47, 12.60,   0.00, 0.00, 0.00);
