sell 30825 -2936.8000, -484.2900, 1.6800
area -2967.4541 -490.7999
moveobj 968 -2938.6655, -488.0042, 1.0987 0.0000, 90.0000, 103.3800 2 -2938.6655, -488.0042, 1.0987 0.0000, 0.0000, 103.3800 2 -1 20
obj 19435, -2964.53, -494.31, 6.92,   90.00, 0.00, 11.00);
obj 19435, -2965.19, -490.87, 6.90,   90.00, 0.00, 11.00);
obj 19435, -2965.87, -487.44, 6.90,   90.00, 0.00, 11.00);
obj 19435, -2966.52, -484.10, 6.90,   90.00, 0.00, 11.00);
obj 19435, -2967.19, -480.69, 6.90,   90.00, 0.00, 11.00);
obj 19435, -2967.63, -478.39, 7.85,   0.00, 0.00, 11.00);
obj 19435, -2967.63, -478.39, 10.06,   0.00, 0.00, 11.00);
obj 19435, -2963.88, -497.80, 10.93,   90.00, 0.00, 11.00);
obj 19435, -2964.55, -494.38, 10.93,   90.00, 0.00, 11.00);
obj 19435, -2965.21, -490.96, 10.94,   90.00, 0.00, 11.00);
obj 19435, -2965.88, -487.54, 10.95,   90.00, 0.00, 11.00);
obj 19435, -2966.54, -484.10, 10.96,   90.00, 0.00, 11.00);
obj 19435, -2967.20, -480.66, 10.97,   90.00, 0.00, 11.00);
obj 19454, -2972.42, -478.59, 7.84,   0.00, 0.00, 101.00);
obj 19454, -2972.41, -478.57, 10.06,   0.00, 0.00, 101.00);
obj 19454, -2973.27, -478.73, 7.84,   0.00, 0.00, 101.00);
obj 19454, -2973.35, -478.74, 10.06,   0.00, 0.00, 101.00);
obj 19435, -2977.86, -480.36, 7.85,   0.00, 0.00, 11.00);
obj 19435, -2977.86, -480.35, 10.06,   0.00, 0.00, 11.00);
obj 19435, -2977.36, -482.86, 6.90,   90.00, 0.00, 11.00);
obj 19435, -2976.69, -486.27, 6.90,   90.00, 0.00, 11.00);
obj 19435, -2976.03, -489.65, 10.99,   90.00, 0.00, 11.00);
obj 19435, -2975.37, -493.03, 6.90,   90.00, 0.00, 11.00);
obj 19435, -2974.71, -496.44, 6.90,   90.00, 0.00, 11.00);
obj 19435, -2974.08, -499.79, 6.90,   90.00, 0.00, 11.00);
obj 19435, -2973.59, -502.28, 7.85,   0.00, 0.00, 11.00);
obj 19435, -2973.59, -502.29, 10.04,   0.00, 0.00, 11.00);
obj 19435, -2977.36, -482.81, 10.98,   90.00, 0.00, 11.00);
obj 19435, -2976.70, -486.22, 10.99,   90.00, 0.00, 11.00);
obj 19435, -2975.37, -493.03, 11.00,   90.00, 0.00, 11.00);
obj 19435, -2974.54, -497.50, 10.99,   90.00, 0.00, 11.00);
obj 19435, -2974.06, -499.95, 10.99,   90.00, 0.00, 11.00);
obj 19454, -2967.90, -501.92, 7.84,   0.00, 0.00, 101.00);
obj 19435, -2976.04, -489.60, 6.90,   90.00, 0.00, 11.00);
obj 19454, -2967.88, -501.93, 9.98,   0.00, 0.00, 101.00);
obj 19454, -2968.79, -502.15, 7.84,   0.00, 0.00, 101.00);
obj 19454, -2968.80, -502.13, 10.04,   0.00, 0.00, 101.00);
obj 19377, -2969.26, -497.35, 11.83,   0.00, 90.00, 11.00);
obj 19377, -2972.01, -483.26, 11.88,   0.00, 90.00, 11.00);
obj 19377, -2970.36, -491.83, 11.86,   0.00, 90.00, 11.00);
obj 19325, -2977.12, -484.40, 9.09,   0.00, 0.00, 11.00);
obj 19454, -2969.01, -500.42, 6.15,   0.00, 90.00, -79.00);
obj 19454, -2968.23, -500.28, 6.14,   0.00, 90.00, -79.00);
obj 19454, -2966.33, -494.26, 6.11,   0.00, 90.00, -168.00);
obj 19454, -2973.09, -495.58, 6.11,   0.00, 90.00, -168.00);
obj 19435, -2975.05, -494.93, 11.00,   90.00, 0.00, 11.00);
obj 14877, -2969.07, -496.90, 4.15,   0.00, 0.00, -80.00);
obj 19454, -2966.73, -492.32, 6.12,   0.00, 90.00, -168.00);
obj 19454, -2973.51, -493.33, 6.12,   0.00, 90.00, -168.00);
obj 19377, -2971.92, -483.45, 6.18,   0.00, 90.00, 11.00);
obj 19377, -2971.06, -488.22, 6.10,   0.00, 90.00, 11.00);
obj 19454, -2972.59, -495.81, 6.12,   0.00, 90.00, -169.00);
obj 19435, -2967.89, -494.39, 4.33,   0.00, 0.00, 11.00);
obj 19435, -2967.59, -495.96, 4.33,   0.00, 0.00, 11.00);
obj 19435, -2967.91, -498.54, 4.30,   0.00, 0.00, 100.00);
obj 19435, -2969.49, -498.82, 4.32,   0.00, 0.00, 100.00);
obj 19435, -2967.29, -497.54, 4.33,   0.00, 0.00, 11.00);
obj 19435, -2970.45, -498.28, 4.33,   0.00, 0.00, 11.00);
obj 19435, -2970.72, -496.76, 4.33,   0.00, 0.00, 11.00);
obj 19435, -2971.02, -495.27, 4.33,   0.00, 0.00, 11.00);
obj 19435, -2971.00, -494.90, 4.33,   0.00, 0.00, 11.00);
obj 1735, -2965.76, -498.26, 3.44,   0.00, 0.00, 142.00);
obj 2644, -2966.51, -497.02, 3.82,   0.00, 0.00, 0.00);
obj 1510, -2966.37, -497.07, 4.26,   0.00, 0.00, 0.00);
obj 1485, -2966.49, -496.99, 4.30,   0.00, 0.00, 0.00);
obj 2254, -2967.44, -496.19, 5.16,   0.00, 0.00, 101.00);
obj 2164, -2970.81, -497.02, 3.83,   0.00, 0.00, -80.00);
obj 2259, -2973.84, -497.04, 4.47,   0.00, 0.00, 10.00);
obj 1728, -2972.75, -482.94, 3.44,   0.00, 0.00, 10.00);
obj 2370, -2974.37, -483.59, 3.30,   0.00, 0.00, 11.00);
obj 2251, -2974.29, -482.97, 4.98,   0.00, 0.00, 0.00);
obj 1808, -2975.52, -485.15, 3.48,   0.00, 0.00, -168.00);
obj 2226, -2973.87, -483.59, 4.14,   0.00, 0.00, 0.00);
obj 1778, -2974.79, -485.53, 3.48,   0.00, 0.00, -76.00);
obj 2100, -2974.57, -486.52, 3.48,   0.00, 0.00, 91.00);
obj 1728, -2969.77, -483.34, 3.44,   0.00, 0.00, -82.00);
obj 2268, -2968.41, -485.02, 5.00,   0.00, 0.00, -79.00);
obj 2271, -2974.61, -486.11, 5.14,   0.00, 0.00, 101.00);
obj 1516, -2970.52, -479.11, 6.46,   0.00, 0.00, 10.00);
obj 2350, -2975.11, -479.93, 6.60,   0.00, 0.00, 0.00);
obj 2631, -2972.48, -482.22, 6.26,   0.00, 0.00, 11.00);
obj 2631, -2972.10, -484.11, 6.26,   0.00, 0.00, 11.00);
obj 2259, -2972.63, -479.25, 9.01,   0.00, 0.00, 11.00);
obj 2260, -2971.59, -479.01, 9.01,   0.00, 0.00, 11.00);
obj 2258, -2974.13, -479.50, 9.01,   0.00, 0.00, 11.00);
obj 2260, -2974.13, -479.50, 10.41,   0.00, 0.00, 11.00);
obj 2267, -2971.01, -478.42, 10.41,   0.00, 0.00, 11.00);
obj 2145, -2975.84, -479.62, 6.26,   0.00, 0.00, 11.00);
obj 2140, -2968.31, -478.52, 6.26,   0.00, 0.00, -43.00);
obj 2630, -2971.62, -483.04, 6.29,   0.00, 0.00, -18.00);
obj 2814, -2973.20, -482.82, 6.32,   0.00, 0.00, 0.00);
obj 2499, -2969.31, -502.11, 9.35,   -30.00, 0.00, 11.00);
obj 2239, -2973.12, -502.39, 6.22,   0.00, 0.00, 0.00);
obj 2235, -2972.29, -502.84, 6.12,   0.00, 0.00, 12.00);
obj 2251, -2971.76, -502.21, 7.44,   0.00, 0.00, 0.00);
obj 2253, -2972.31, -502.24, 6.86,   0.00, 0.00, 0.00);
obj 2788, -2963.87, -500.58, 6.66,   0.00, 0.00, -40.00);
obj 1643, -2970.01, -492.21, 6.19,   0.00, 0.00, 101.00);
obj 1642, -2968.63, -499.18, 6.24,   0.00, 0.00, 101.00);
obj 2404, -2968.33, -501.80, 7.47,   0.00, 0.00, -164.00);
obj 1641, -2972.65, -496.18, 6.22,   0.00, 0.00, 55.00);
obj 1640, -2966.47, -494.82, 6.21,   0.00, 0.00, 4.00);
obj 1726, -2974.65, -490.70, 6.22,   0.00, 0.00, 105.00);
obj 1215, -2968.46, -487.48, 6.81,   0.00, 0.00, 0.00);
obj 1231, -2990.38, -513.34, 5.91,   0.00, 0.00, 0.00);
obj 1231, -2997.71, -476.93, 5.91,   0.00, 0.00, 0.00);
obj 710, -2991.56, -479.41, 18.94,   0.00, 0.00, 0.00);
obj 19378, -2948.77, -486.55, 2.24,   0.00, 102.00, 12.00);
obj 19378, -2938.90, -484.45, 0.10,   0.00, 102.00, 12.00);
obj 970, -2950.50, -503.33, 3.91,   0.00, 0.00, 102.00);
obj 970, -2951.34, -499.34, 3.91,   0.00, 0.00, 102.00);
obj 970, -2952.22, -495.28, 3.91,   0.00, 0.00, 102.00);
obj 970, -2952.40, -494.40, 3.91,   0.00, 0.00, 102.00);
obj 970, -2955.39, -480.46, 3.91,   0.00, 0.00, 102.00);
obj 19381, -2962.06, -473.68, 3.34,   0.00, 90.00, 12.00);
obj 970, -2956.24, -476.42, 3.91,   0.00, 0.00, 102.00);
obj 19378, -2948.75, -486.55, 2.24,   0.00, 102.00, 12.00);
obj 970, -2957.10, -472.33, 3.91,   0.00, 0.00, 102.00);
obj 970, -2957.59, -470.03, 3.91,   0.00, 0.00, 102.00);
obj 970, -2950.69, -491.74, 3.46,   0.00, 12.00, 12.00);
obj 970, -2946.77, -490.95, 2.57,   0.00, 12.00, 12.00);
obj 970, -2942.81, -490.07, 1.68,   0.00, 12.00, 12.00);
obj 970, -2952.56, -482.51, 3.46,   0.00, 12.00, 12.00);
obj 970, -2948.61, -481.65, 2.57,   0.00, 12.00, 12.00);
obj 970, -2944.67, -480.81, 1.68,   0.00, 12.00, 12.00);
obj 16667, -2995.85, -497.85, -4.82,   0.00, 0.00, -62.00);
obj 16667, -2996.14, -498.40, -4.82,   0.00, 0.00, 120.00);
obj 16667, -2978.72, -469.93, -4.82,   0.00, 0.00, 25.00);
obj 16667, -2981.19, -469.57, -4.82,   0.00, 0.00, -156.00);
obj 16139, -2947.18, -497.51, -17.66,   0.00, 0.00, 0.00);
obj 16139, -2962.49, -483.40, -17.26,   0.00, 0.00, 0.00);
obj 16139, -2960.83, -491.95, -17.35,   0.00, 0.00, 0.00);
obj 16139, -2967.77, -494.47, -17.38,   0.00, 0.00, 0.00);
obj 16139, -2966.57, -495.59, -17.33,   0.00, 0.00, 0.00);
obj 19473, -2939.36, -489.16, 0.42,   0.00, 0.00, 0.00);
obj 19473, -2941.19, -480.48, 0.42,   0.00, 0.00, 0.00);
obj 19471, -2938.05, -489.12, 0.36,   0.00, 0.00, 11.00);
obj 19325, -2975.86, -490.88, 9.09,   0.00, 0.00, 11.00);
obj 19325, -2974.59, -497.38, 9.09,   0.00, 0.00, 11.00);
obj 19325, -2974.42, -498.32, 9.09,   0.00, 0.00, 11.00);
obj 19325, -2966.87, -482.41, 9.09,   0.00, 0.00, 11.00);
obj 19325, -2965.60, -488.90, 9.09,   0.00, 0.00, 11.00);
obj 19325, -2964.34, -495.39, 9.09,   0.00, 0.00, 11.00);
obj 19325, -2964.15, -496.25, 9.09,   0.00, 0.00, 11.00);
obj 19900, -2958.51, -515.70, 3.36,   0.00, 0.00, 103.00);
obj 0, -2980.54, -507.62, 3.43,   0.00, 0.00, 18.00);
obj 970, -2966.69, -500.98, 3.91,   0.00, 0.00, 11.00);
obj 970, -2970.78, -501.78, 3.91,   0.00, 0.00, 11.00);
obj 970, -2962.97, -500.27, 3.91,   0.00, 0.00, 11.00);
obj 970, -2961.41, -497.85, 3.91,   0.00, 0.00, 102.00);
obj 970, -2962.27, -493.78, 3.91,   0.00, 0.00, 102.00);
obj 970, -2967.78, -478.12, 3.91,   0.00, 0.00, 11.00);
obj 970, -2964.44, -483.81, 3.91,   0.00, 0.00, 102.00);
obj 970, -2965.30, -479.74, 3.91,   0.00, 0.00, 102.00);
obj 970, -2971.87, -478.92, 3.91,   0.00, 0.00, 11.00);
obj 970, -2975.95, -479.73, 3.91,   0.00, 0.00, 11.00);
obj 970, -2977.20, -479.93, 3.91,   0.00, 0.00, 11.00);
obj 970, -2978.82, -482.37, 3.91,   0.00, 0.00, 102.00);
obj 970, -2977.96, -486.44, 3.91,   0.00, 0.00, 102.00);
obj 970, -2975.86, -496.39, 3.91,   0.00, 0.00, 102.00);
obj 970, -2972.45, -502.13, 3.91,   0.00, 0.00, 11.00);
obj 970, -2974.96, -500.43, 3.91,   0.00, 0.00, 102.00);
obj 970, -2974.96, -500.43, 3.91,   0.00, 0.00, 102.00);
obj 8991, -2972.49, -479.92, 3.94,   0.00, 0.00, 12.00);
obj 8991, -2968.30, -500.62, 3.94,   0.00, 0.00, 12.00);
obj 3811, -2963.19, -494.46, 3.84,   0.00, 0.00, 11.00);
obj 3811, -2965.09, -483.88, 3.84,   0.00, 0.00, 11.00);
obj 2248, -2977.09, -488.07, 3.83,   0.00, 0.00, 0.00);
obj 2248, -2975.68, -494.57, 3.83,   0.00, 0.00, 0.00);
obj 2252, -2977.08, -488.03, 4.65,   0.00, 0.00, 0.00);
obj 2252, -2975.68, -494.58, 4.65,   0.00, 0.00, 0.00);
obj 11544, -2998.90, -497.46, 5.24,   0.00, 0.00, 101.00);
obj 628, -2963.38, -492.42, 5.32,   0.00, 0.00, 0.00);
obj 628, -2964.92, -485.59, 5.32,   0.00, 0.00, 0.00);
obj 2241, -2970.45, -479.05, 7.49,   0.00, 0.00, 0.00);
obj 2387, -2967.35, -484.45, 6.27,   0.00, 0.00, 12.00);
obj 2846, -2971.35, -484.64, 6.30,   0.00, 0.00, 0.00);
obj 2845, -2972.89, -484.51, 6.30,   0.00, 0.00, 0.00);
obj 16139, -2979.36, -493.36, -17.38,   0.00, 0.00, 0.00);
obj 2600, -2990.83, -501.33, 4.16,   0.00, 0.00, -98.00);
obj 2587, -2973.29, -484.45, 6.30,   90.00, 40.00, 0.00);
obj 1645, -2990.54, -504.15, 3.57,   0.00, 0.00, -105.00);
obj 1645, -2987.98, -502.26, 3.67,   0.00, 0.00, -120.00);
obj 1822, -2989.19, -503.88, 3.41,   0.00, 0.00, 0.00);
obj 1510, -2988.76, -503.36, 3.89,   0.00, 0.00, 0.00);
obj 19435, -2969.74, -489.95, 7.91,   0.00, 0.00, 100.00);
obj 19435, -2971.29, -490.24, 7.91,   0.00, 0.00, 100.00);
obj 1846, -2970.32, -490.94, 8.44,   -90.00, 73.00, 83.00);
obj 2321, -2971.30, -489.71, 6.19,   0.00, 0.00, 11.00);
obj 1785, -2970.52, -489.54, 6.79,   0.00, 0.00, 11.00);
obj 2231, -2968.90, -490.03, 6.20,   0.00, 0.00, -169.00);
obj 2231, -2972.51, -490.79, 6.21,   0.00, 0.00, -169.00);
obj 2226, -2970.53, -490.14, 9.66,   0.00, 0.00, -170.00);
obj 2279, -2971.62, -490.91, 7.82,   0.00, 0.00, 10.00);
obj 2280, -2970.05, -490.59, 8.51,   0.00, 0.00, 10.00);
obj 2278, -2970.93, -490.79, 8.74,   0.00, 0.00, 10.00);
obj 2282, -2969.59, -490.52, 7.34,   0.00, 0.00, 10.00);
obj 2284, -2970.41, -490.66, 6.32,   0.00, 0.00, 10.00);
obj 2285, -2971.43, -490.86, 6.32,   0.00, 0.00, 10.00);
obj 2274, -2971.61, -490.93, 8.74,   0.00, 0.00, 10.00);
obj 2271, -2970.71, -490.76, 7.40,   0.00, 0.00, 10.00);
obj 2273, -2969.43, -490.50, 6.31,   0.00, 0.00, 10.00);
obj 2270, -2969.10, -490.43, 8.51,   0.00, 0.00, 10.00);
obj 16139, -2963.00, -494.51, -17.07,   0.00, 0.00, 0.00);
obj 16139, -2964.53, -497.00, -17.31,   0.00, 0.00, 0.00);
obj 1290, -2950.55, -504.87, 3.43,   0.00, 0.00, 0.00);
obj 1290, -2958.65, -469.21, 3.43,   0.00, 0.00, -76.00);
obj 19381, -2963.17, -513.21, 3.34,   0.00, 90.00, 12.00);
obj 970, -2958.67, -509.46, 3.91,   0.00, 0.00, 102.00);
obj 970, -2957.80, -513.56, 3.91,   0.00, 0.00, 102.00);
obj 970, -2968.74, -511.63, 3.91,   0.00, 0.00, 102.00);
obj 970, -2972.44, -510.19, 3.91,   0.00, 0.00, 12.00);
obj 970, -2967.88, -515.70, 3.91,   0.00, 0.00, 102.00);
obj 970, -2965.17, -518.44, 3.91,   0.00, 0.00, 12.00);
obj 970, -2959.25, -517.18, 3.91,   0.00, 0.00, 12.00);
obj 2774, -2958.00, -516.18, -9.68,   0.00, 0.00, 12.00);
obj 2774, -2966.63, -518.04, -9.68,   0.00, 0.00, 12.00);
obj 19899, -2960.49, -516.35, 3.36,   0.00, 0.00, 103.00);
obj 19903, -2959.19, -514.14, 3.45,   0.00, 0.00, 156.00);
obj 14449, -2965.54, -512.84, 2.53,   0.00, 0.00, 14.00);
obj 16139, -2966.72, -505.83, -17.65,   0.00, 0.00, 91.00);
obj 16139, -2970.11, -504.26, -17.39,   0.00, 0.00, 91.00);
obj 16139, -2963.88, -508.93, -17.36,   0.00, 0.00, 91.00);
obj 16139, -2965.37, -504.34, -17.35,   0.00, 0.00, 91.00);
obj 14446, -2972.73, -480.68, 6.86,   0.00, 0.00, 10.00);
obj 1482, -2989.25, -485.90, 4.68,   0.00, 0.00, -168.00);
obj 1482, -2992.85, -486.69, 4.68,   0.00, 0.00, 12.00);
obj 1476, -2990.67, -485.31, 3.86,   0.00, 0.00, -166.00);
obj 1463, -2993.16, -484.43, 3.73,   0.00, 0.00, -166.00);
obj 1481, -2991.05, -488.04, 4.01,   0.00, 0.00, 11.00);
obj 1510, -2990.62, -485.98, 4.28,   0.00, 0.00, 0.00);
obj 1509, -2990.44, -485.75, 4.44,   0.00, 0.00, 0.00);
obj 1327, -2959.30, -512.33, 4.04,   0.00, -88.00, -55.00);
obj 1773, -2959.40, -510.51, 4.07,   0.00, 0.00, -98.00);
obj 3877, -2966.98, -518.38, 5.02,   0.00, 0.00, 13.00);
obj 3877, -2957.59, -516.34, 5.02,   0.00, 0.00, 13.00);
obj 3387, -2959.75, -509.40, 3.43,   0.00, 0.00, 4.00);
obj 3525, -2993.15, -484.47, 3.09,   0.00, 0.00, 0.00);
obj 14469, -2991.96, -485.80, 6.71,   0.00, 0.00, 12.00);
obj 14469, -2991.05, -487.39, 6.71,   0.00, 0.00, 12.00);
obj 14469, -2992.61, -485.03, 6.71,   0.00, 0.00, 12.00);
obj 14469, -2992.18, -487.60, 6.71,   0.00, 0.00, 12.00);
obj 14469, -2991.39, -484.77, 6.71,   0.00, 0.00, 12.00);
obj 14469, -2989.80, -487.66, 6.71,   0.00, 0.00, 12.00);
obj 14469, -2990.36, -484.85, 6.71,   0.00, 0.00, 12.00);
obj 14469, -2991.87, -488.48, 6.71,   0.00, 0.00, 12.00);
obj 966, -2938.72, -487.81, 0.36,   0.00, 0.00, -76.56);
