//OBJ
obj 19439, -2922.66, -5.34, 0.46,   0.00, 0.00, 90.00;
obj 19439, -2941.92, -24.44, -3.02,   0.00, 0.00, 90.00;
obj 19378, -2942.66, -19.69, -3.04,   0.00, 0.00, 0.00;
obj 19378, -2917.03, -5.35, -3.04,   0.00, 0.00, 90.00;
obj 19378, -2928.28, -5.27, -3.04,   0.00, 0.00, 90.00;
obj 19439, -2941.90, -24.44, 0.46,   0.00, 0.00, 90.00;
obj 19458, -2936.66, -37.53, 3.96,   0.00, 0.00, 90.00;
obj 19439, -2933.16, -15.52, 3.96,   0.00, 0.00, 90.00;
obj 19439, -2932.50, -32.31, 3.96,   0.00, 0.00, 90.00;
obj 19439, -2933.83, -24.43, 3.96,   0.00, 0.00, 90.00;
obj 19439, -2935.43, -24.43, 3.96,   0.00, 0.00, 90.00;
obj 19439, -2937.03, -24.44, 3.96,   0.00, 0.00, 90.00;
obj 19430, -2938.76, -26.15, 2.12,   0.00, 90.00, 90.00;
obj 3850, -2942.74, -6.98, 2.66,   0.00, 0.00, 0.00;
obj 19378, -2937.48, -19.67, 2.13,   0.00, 90.00, 0.00;
obj 19458, -2942.66, -19.55, 3.96,   0.00, 0.00, 0.00;
obj 19458, -2932.27, -10.05, 3.96,   0.00, 0.00, 0.00;
obj 19378, -2937.55, -10.12, 5.71,   0.00, 90.00, 0.00;
obj 19378, -2927.14, -19.64, 5.71,   0.00, 90.00, 0.00;
obj 1709, -2923.40, -22.15, 2.22,   0.00, 0.00, 180.00;
obj 1728, -2922.61, -20.02, 2.22,   0.00, 0.00, -90.00;
obj 1728, -2922.84, -16.95, 2.22,   0.00, 0.00, -90.00;
obj 2314, -2924.98, -18.63, 2.22,   0.00, 0.00, -180.00;
obj 2314, -2926.53, -20.30, 2.22,   0.00, 0.00, 0.00;
obj 2821, -2925.66, -19.56, 2.72,   0.00, 0.00, 0.00;
obj 2823, -2925.12, -19.99, 2.72,   0.00, 0.00, 0.00;
obj 2826, -2926.36, -20.01, 2.72,   0.00, 0.00, 0.00;
obj 1828, -2930.09, -19.93, 2.22,   0.00, 0.00, 0.00;
obj 19378, -2927.13, -10.14, 5.71,   0.00, 90.00, 0.00;
obj 19466, -2929.58, -24.45, 7.90,   0.00, 0.00, 90.00;
obj 19412, -2929.68, -24.49, 7.55,   0.00, 0.00, 90.00;
obj 19412, -2923.50, -24.49, 7.55,   0.00, 0.00, 90.00;
obj 19466, -2923.59, -24.41, 7.88,   0.00, 0.00, 90.00;
obj 19412, -2926.62, -24.50, 7.55,   0.00, 0.00, 90.00;
obj 19466, -2926.58, -14.94, 7.90,   0.00, 0.00, 90.00;
obj 19458, -2926.72, -5.37, 7.46,   0.00, 0.00, 90.00;
obj 19458, -2931.21, -19.74, 7.54,   0.00, 0.00, 0.00;
obj 19378, -2937.65, -19.65, 9.29,   0.00, 90.00, 0.00;
obj 2628, -2930.03, -17.07, 5.80,   0.00, 0.00, 0.00;
obj 2628, -2930.12, -20.36, 5.80,   0.00, 0.00, 0.00;
obj 2627, -2927.68, -22.43, 5.79,   0.00, 0.00, 180.00;
obj 2627, -2925.70, -22.50, 5.79,   0.00, 0.00, 180.00;
obj 2630, -2927.66, -18.05, 5.79,   0.00, 0.00, 0.00;
obj 2630, -2925.81, -18.13, 5.79,   0.00, 0.00, 0.00;
obj 19378, -2927.17, -10.12, 9.29,   0.00, 90.00, 0.00;
obj 3498, -2922.34, -5.67, 4.85,   0.00, 0.00, 0.00;
obj 3498, -2942.42, -24.03, 4.85,   0.00, 0.00, 0.00;
obj 1408, -2939.98, -14.63, 6.37,   0.00, 0.00, 180.00;
obj 19404, -2931.24, -10.20, 7.54,   0.00, 0.00, 0.00;
obj 19388, -2931.24, -13.31, 7.54,   0.00, 0.00, 0.00;
obj 19466, -2926.85, -24.43, 7.90,   0.00, 0.00, 90.00;
obj 19466, -2931.27, -10.24, 7.90,   0.00, 0.00, 0.00;
obj 19458, -2925.12, -10.18, 7.46,   0.00, 0.00, 0.00;
obj 1408, -2936.79, -14.66, 6.37,   0.00, 0.00, 180.00;
obj 1408, -2921.91, -8.16, 6.37,   0.00, 0.00, 90.00;
obj 1408, -2939.89, -5.37, 6.37,   0.00, 0.00, 0.00;
obj 3850, -2942.75, -7.16, 6.29,   0.00, 0.00, 0.00;
obj 3850, -2942.76, -10.63, 6.29,   0.00, 0.00, 0.00;
obj 3850, -2942.78, -12.84, 6.29,   0.00, 0.00, 0.00;
obj 1769, -2940.42, -5.65, 5.80,   0.00, 0.00, -90.00;
obj 1769, -2940.55, -13.10, 5.80,   0.00, 0.00, -90.00;
obj 1769, -2940.53, -10.61, 5.80,   0.00, 0.00, -90.00;
obj 1769, -2940.52, -8.12, 5.80,   0.00, 0.00, -90.00;
obj 19404, -2926.57, -14.92, 7.54,   0.00, 0.00, 90.00;
obj 19404, -2931.23, -7.04, 7.54,   0.00, 0.00, 0.00;
obj 19466, -2931.21, -7.06, 7.90,   0.00, 0.00, 0.00;
obj 1491, -2928.82, -14.91, 5.80,   0.00, 0.00, 180.00;
obj 1828, -2928.36, -7.26, 5.79,   0.00, 0.00, 0.00;
obj 1828, -2936.25, -7.11, 5.79,   0.00, 0.00, 0.00;
obj 2575, -2929.23, -8.01, 6.18,   0.00, 0.00, 0.00;
obj 1828, -2928.25, -11.22, 5.79,   0.00, 0.00, 0.00;
obj 1828, -2936.30, -12.54, 5.79,   0.00, 0.00, 0.00;
obj 1646, -2936.47, -7.04, 6.06,   0.00, 0.00, -90.00;
obj 1646, -2936.46, -12.55, 6.06,   0.00, 0.00, -90.00;
obj 19378, -2927.17, -19.66, 9.29,   0.00, 90.00, 0.00;
obj 3498, -2942.42, -15.83, 4.85,   0.00, 0.00, 0.00;
obj 3498, -2942.42, -15.46, -2.36,   0.00, 0.00, 0.00;
obj 3498, -2941.99, -28.39, 1.24,   0.00, 0.00, 0.00;
obj 3498, -2941.79, -37.06, -2.36,   0.00, 0.00, 0.00;
obj 3498, -2932.16, -37.07, -2.36,   0.00, 0.00, 0.00;
obj 3498, -2932.29, -28.38, -2.36,   0.00, 0.00, 0.00;
obj 19458, -2926.72, -24.42, 3.96,   0.00, 0.00, 90.00;
obj 19458, -2931.88, -32.73, 3.96,   0.00, 0.00, 0.00;
obj 19439, -2941.94, -24.42, 3.96,   0.00, 0.00, 90.00;
obj 1408, -2940.02, -5.30, 2.82,   0.00, 0.00, 180.00;
obj 1408, -2934.99, -28.12, 2.82,   0.00, 0.00, 180.00;
obj 1408, -2942.20, -34.62, 2.82,   0.00, 0.00, 90.00;
obj 15036, -2933.58, -35.03, 3.37,   0.00, 0.00, 90.00;
obj 1594, -2937.78, -36.26, 2.70,   0.00, 0.00, 0.00;
obj 1594, -2939.42, -32.66, 2.70,   0.00, 0.00, 0.00;
obj 1594, -2940.51, -36.08, 2.70,   0.00, 0.00, 0.00;
obj 19388, -2925.05, -16.52, 7.54,   0.00, 0.00, 0.00;
obj 1408, -2934.37, -5.40, 6.37,   0.00, 0.00, 0.00;
obj 1408, -2922.00, -21.73, 6.37,   0.00, 0.00, 90.00;
obj 19388, -2929.54, -14.93, 7.54,   0.00, 0.00, 90.00;
obj 1408, -2921.95, -12.06, 6.37,   0.00, 0.00, 90.00;
obj 1408, -2921.94, -17.32, 6.37,   0.00, 0.00, 90.00;
obj 3850, -2923.68, -14.84, 6.38,   0.00, 0.00, 90.00;
obj 3532, -2923.52, -8.71, 6.32,   0.00, 0.00, 0.00;
obj 3532, -2923.18, -12.71, 6.32,   0.00, 0.00, 0.00;
obj 3532, -2923.99, -12.66, 6.32,   0.00, 0.00, 0.00;
obj 3532, -2923.35, -8.61, 6.32,   0.00, 0.00, 0.00;
obj 3532, -2924.17, -8.18, 6.32,   0.00, 0.00, 0.00;
obj 19378, -2916.59, -10.05, 2.13,   0.00, 90.00, 0.00;
obj 19378, -2917.02, -14.81, -3.04,   0.00, 0.00, 90.00;
obj 19439, -2924.12, -14.81, 3.96,   0.00, 0.00, 90.00;
obj 19439, -2928.34, -14.79, 3.96,   0.00, 0.00, 90.00;
obj 19439, -2922.66, -14.82, 3.96,   0.00, 0.00, 90.00;
obj 19439, -2923.79, -15.00, 3.96,   0.00, 0.00, 90.00;
obj 19439, -2925.57, -14.81, 3.96,   0.00, 0.00, 90.00;
obj 19439, -2923.71, -15.53, 3.28,   0.00, 0.00, 180.00;
obj 19377, -2916.48, -19.68, 2.13,   0.00, 90.00, 0.00;
obj 1693, -2927.15, -9.90, 10.87,   0.00, 0.00, 90.00;
obj 1693, -2940.85, -20.21, 10.87,   0.00, 0.00, 90.00;
obj 1693, -2927.15, -20.39, 10.87,   0.00, 0.00, 90.00;
obj 1661, -2927.88, -8.80, 8.86,   0.00, 0.00, 0.00;
obj 2644, -2940.57, -12.32, 6.20,   0.00, 0.00, 0.00;
obj 2644, -2940.32, -7.42, 6.20,   0.00, 0.00, 0.00;
obj 19325, -2925.05, -21.15, 7.82,   0.00, 0.00, 0.00;
obj 19325, -2921.90, -21.18, 3.73,   0.00, 0.00, 0.00;
obj 19431, -2921.91, -15.63, 3.97,   0.00, 0.00, 0.00;
obj 19431, -2921.92, -17.22, 3.97,   0.00, 0.00, 0.00;
obj 19439, -2923.14, -15.51, 3.94,   0.00, 0.00, 0.00;
obj 19466, -2924.88, -16.07, 3.94,   0.00, 0.00, 90.00;
obj 19439, -2924.97, -15.55, 2.92,   0.00, 90.00, 180.00;
obj 19439, -2924.97, -15.55, 2.28,   0.00, 90.00, 180.00;
obj 19439, -2924.97, -15.55, 5.04,   0.00, 90.00, 180.00;
obj 19378, -2937.10, -32.78, 5.68,   0.00, 90.00, 0.00;
obj 19378, -2926.74, -5.23, 4.12,   0.00, 0.00, 90.00;
obj 2229, -2923.13, -15.54, 3.01,   0.00, 0.00, 0.00;
obj 2229, -2926.11, -15.56, 3.01,   0.00, 0.00, 0.00;
obj 2198, -2925.75, -10.52, 5.82,   0.00, 0.00, -90.00;
obj 2356, -2926.50, -11.28, 5.80,   0.00, 0.00, -69.00;
obj 1693, -2937.74, -32.55, 7.26,   0.00, 0.00, 0.00;
obj 2314, -2924.99, -19.41, 2.22,   0.00, 0.00, -180.00;
obj 2860, -2925.91, -18.81, 2.72,   0.00, 0.00, 0.00;
obj 19439, -2926.09, -15.54, 3.28,   0.00, 0.00, 180.00;
obj 19439, -2927.08, -14.81, 3.94,   0.00, 0.00, 90.00;
obj 19439, -2926.65, -15.55, 3.94,   0.00, 0.00, 0.00;
obj 2632, -2923.41, -24.49, 3.53,   0.00, 90.00, -90.00;
obj 2632, -2929.88, -24.51, 3.53,   0.00, 90.00, -90.00;
obj 2632, -2926.61, -24.51, 3.53,   0.00, 90.00, -90.00;
obj 2823, -2940.54, -12.51, 6.64,   0.00, 0.00, 0.00;
obj 2823, -2940.42, -7.65, 6.65,   0.00, 0.00, 0.00;
obj 2823, -2940.33, -7.21, 6.65,   0.00, 0.00, 0.00;
obj 2823, -2940.57, -12.01, 6.64,   0.00, 0.00, 0.00;
obj 1768, -2940.50, -10.28, 2.22,   0.00, 0.00, -90.00;
obj 1768, -2940.47, -6.22, 2.22,   0.00, 0.00, -90.00;
obj 2632, -2934.20, -18.14, 2.22,   0.00, 0.00, 0.00;
obj 1232, -2915.01, -14.85, 3.15,   0.00, 0.00, 0.00;
obj 1232, -2940.93, -9.62, 2.50,   0.00, 0.00, 0.00;
obj 19325, -2934.51, -24.46, 7.27,   0.00, 0.00, 90.00;
obj 2631, -2939.71, -29.25, 2.22,   0.00, 0.00, 0.00;
obj 19439, -2932.23, -24.43, 3.96,   0.00, 0.00, 90.00;
obj 2127, -2932.45, -30.70, 2.22,   0.00, 0.00, -90.00;
obj 19430, -2940.34, -26.15, 2.12,   0.00, 90.00, 90.00;
obj 19378, -2937.09, -32.73, 2.13,   0.00, 90.00, 0.00;
obj 3850, -2937.95, -26.25, 2.66,   0.00, 0.00, 0.00;
obj 19439, -2940.37, -24.43, 7.48,   0.00, 0.00, 90.00;
obj 19439, -2942.69, -23.52, 7.48,   0.00, 0.00, 0.00;
obj 19439, -2942.64, -16.18, 7.48,   0.00, 0.00, 0.00;
obj 19439, -2941.94, -15.52, 7.48,   0.00, 0.00, 90.00;
obj 19325, -2942.63, -19.72, 7.71,   0.00, 0.00, 0.00;
obj 19439, -2941.98, -24.42, 7.48,   0.00, 0.00, 90.00;
obj 19439, -2937.29, -24.46, 7.48,   0.00, 0.00, 90.00;
obj 19439, -2938.83, -24.44, 7.48,   0.00, 0.00, 90.00;
//房门
changeobj 1506 -2929.9500, -14.7700, 2.2300 0.0000, 0.0000, -180.0000 1502
changeobj 1506 -2925.0601, -15.7500, 5.8000 0.0000, 0.0000, -90.0000 1502
changeobj 1506 -2931.2600, -14.0400, 5.8000 0.0000, 0.0000, 90.0000 1502
//房子出售的1273
sell 10824 -2930.7617, -14.2468, 2.8764
